age,job,marital,education,balance,housing,duration,campaign,approval
28.0,blue-collar,single,secondary,2700,no,337.0,4,no
41.0,technician,married,secondary,1602,yes,142.0,1,no
30.0,admin.,married,tertiary,0,yes,209.0,2,no
39.0,technician,married,unknown,839,no,825.0,2,no
41.0,admin.,married,secondary,21515,yes,87.0,1,no
36.0,technician,married,secondary,5902,yes,219.0,4,no
37.0,management,married,tertiary,547,yes,143.0,1,no
59.0,self-employed,married,tertiary,3800,no,70.0,1,no
26.0,technician,single,secondary,261,yes,371.0,2,no
43.0,technician,married,secondary,0,yes,539.0,8,no
42.0,management,married,secondary,-34,no,176.0,1,no
46.0,blue-collar,married,unknown,9328,yes,725.0,3,yes
31.0,admin.,married,secondary,5,yes,101.0,7,no
43.0,unemployed,married,secondary,3529,no,169.0,2,no
48.0,blue-collar,single,tertiary,2330,yes,15.0,1,no
41.0,blue-collar,married,secondary,1334,yes,234.0,5,no
32.0,self-employed,married,tertiary,3601,no,171.0,15,no
45.0,technician,married,tertiary,265,no,14.0,3,no
52.0,admin.,single,unknown,2227,no,242.0,2,yes
37.0,self-employed,married,secondary,487,no,155.0,15,no
38.0,blue-collar,divorced,secondary,0,yes,580.0,1,no
36.0,services,single,secondary,174,yes,223.0,2,no
58.0,retired,married,secondary,14412,no,297.0,1,no
37.0,management,married,tertiary,3288,no,124.0,2,no
30.0,technician,single,secondary,57,no,465.0,2,no
47.0,technician,married,secondary,2246,yes,330.0,1,no
40.0,technician,married,secondary,4441,yes,153.0,2,no
42.0,management,divorced,tertiary,0,no,131.0,2,no
71.0,unknown,married,tertiary,353,no,208.0,1,no
54.0,blue-collar,married,secondary,448,yes,98.0,1,no
53.0,entrepreneur,married,primary,27,yes,230.0,3,yes
33.0,blue-collar,divorced,secondary,474,no,400.0,2,no
30.0,technician,single,tertiary,1185,yes,284.0,1,no
39.0,services,divorced,secondary,282,yes,243.0,1,no
32.0,blue-collar,married,secondary,2,yes,16.0,9,no
34.0,technician,single,secondary,60,no,274.0,2,no
39.0,self-employed,single,tertiary,3972,no,122.0,3,no
75.0,retired,married,secondary,26452,no,219.0,2,no
33.0,admin.,divorced,secondary,818,yes,301.0,3,no
40.0,services,married,secondary,9374,yes,7.0,8,no
37.0,technician,married,unknown,47,no,374.0,3,no
69.0,retired,married,primary,279,no,26.0,1,no
52.0,unemployed,married,primary,20,yes,172.0,1,no
31.0,admin.,divorced,secondary,360,no,332.0,1,no
28.0,technician,single,secondary,1532,no,253.0,1,no
29.0,management,single,tertiary,1673,no,200.0,2,no
46.0,services,married,secondary,2420,no,405.0,2,no
28.0,blue-collar,married,secondary,100,yes,132.0,2,no
41.0,admin.,married,secondary,0,no,89.0,1,no
42.0,technician,divorced,secondary,1533,no,86.0,1,no
34.0,admin.,single,secondary,296,no,147.0,4,no
28.0,blue-collar,married,secondary,2788,yes,369.0,2,yes
43.0,management,single,secondary,109,yes,64.0,3,no
32.0,technician,married,secondary,485,no,98.0,14,no
33.0,technician,single,tertiary,125,no,66.0,2,no
70.0,retired,married,secondary,616,no,149.0,2,no
36.0,services,married,secondary,3064,yes,240.0,3,no
53.0,technician,married,secondary,206,no,87.0,6,no
30.0,blue-collar,single,secondary,6900,no,816.0,1,no
45.0,services,divorced,secondary,-179,no,155.0,2,no
31.0,services,single,secondary,481,yes,106.0,2,no
28.0,admin.,married,secondary,12,yes,73.0,3,no
45.0,blue-collar,married,primary,0,no,574.0,5,no
51.0,management,married,tertiary,176,yes,8.0,1,no
53.0,management,married,primary,4086,no,14.0,3,no
40.0,technician,married,secondary,257,yes,731.0,4,no
53.0,blue-collar,married,primary,53,yes,208.0,1,no
31.0,blue-collar,divorced,secondary,6,yes,821.0,1,no
30.0,management,married,tertiary,562,no,137.0,4,no
53.0,entrepreneur,married,secondary,-118,yes,101.0,3,no
40.0,blue-collar,married,primary,2805,yes,173.0,6,no
26.0,management,single,secondary,565,yes,582.0,11,no
47.0,blue-collar,married,secondary,0,yes,676.0,1,no
51.0,management,married,tertiary,1612,no,384.0,1,no
45.0,unemployed,married,primary,180,yes,62.0,2,no
35.0,management,married,tertiary,0,yes,295.0,3,no
36.0,management,single,tertiary,876,yes,241.0,2,no
57.0,admin.,married,secondary,2137,no,132.0,7,no
42.0,blue-collar,married,primary,260,yes,175.0,2,no
32.0,blue-collar,married,secondary,-53,yes,648.0,1,yes
30.0,management,married,tertiary,944,no,251.0,2,yes
36.0,technician,married,secondary,2394,no,184.0,2,no
43.0,technician,married,secondary,297,yes,119.0,3,no
69.0,retired,single,tertiary,2144,no,417.0,1,yes
31.0,technician,single,tertiary,969,no,95.0,1,no
35.0,technician,married,secondary,0,no,125.0,2,no
26.0,entrepreneur,married,tertiary,37,yes,207.0,1,no
46.0,technician,married,secondary,410,no,162.0,5,no
30.0,technician,married,secondary,1211,yes,176.0,1,no
33.0,management,single,tertiary,71,no,107.0,6,no
48.0,blue-collar,married,primary,559,yes,1231.0,2,no
31.0,management,married,tertiary,1170,no,200.0,4,no
46.0,management,divorced,tertiary,25,no,103.0,2,no
40.0,services,married,secondary,1325,no,150.0,2,no
39.0,entrepreneur,married,secondary,0,no,108.0,7,no
33.0,technician,single,secondary,647,yes,124.0,1,no
50.0,blue-collar,married,primary,2142,yes,309.0,2,no
84.0,retired,divorced,primary,639,no,353.0,3,yes
40.0,blue-collar,married,primary,177,yes,742.0,4,no
55.0,management,married,tertiary,236,no,200.0,1,no
40.0,services,divorced,secondary,1959,yes,177.0,1,no
46.0,admin.,married,primary,96,no,151.0,2,no
43.0,self-employed,single,tertiary,0,no,147.0,1,no
34.0,blue-collar,married,secondary,250,yes,193.0,6,no
35.0,technician,single,secondary,126,no,112.0,2,no
57.0,retired,married,unknown,1621,yes,108.0,1,no
25.0,student,single,secondary,8,no,107.0,2,yes
32.0,self-employed,married,tertiary,189,yes,106.0,2,no
52.0,retired,single,secondary,316,no,463.0,3,no
31.0,self-employed,single,tertiary,-282,yes,131.0,3,no
34.0,management,married,tertiary,-308,yes,140.0,2,no
42.0,technician,divorced,secondary,248,no,163.0,4,no
47.0,blue-collar,divorced,primary,126,yes,2456.0,2,yes
50.0,self-employed,divorced,tertiary,13,yes,76.0,1,yes
30.0,technician,married,secondary,-393,yes,435.0,1,yes
33.0,services,single,secondary,358,yes,302.0,1,no
56.0,technician,single,tertiary,917,no,306.0,1,no
34.0,admin.,divorced,secondary,1268,yes,259.0,3,no
33.0,technician,married,secondary,-163,yes,502.0,2,no
32.0,management,single,tertiary,473,yes,72.0,2,no
34.0,management,married,tertiary,4831,yes,265.0,1,no
37.0,technician,married,secondary,1063,yes,413.0,2,no
30.0,management,married,secondary,0,yes,756.0,3,no
29.0,blue-collar,married,secondary,424,yes,241.0,2,no
56.0,unemployed,divorced,primary,802,no,258.0,2,no
31.0,management,married,tertiary,430,yes,137.0,16,no
59.0,unknown,married,unknown,3940,no,48.0,2,no
36.0,housemaid,married,secondary,2880,no,283.0,1,no
51.0,blue-collar,divorced,secondary,1069,yes,247.0,2,no
54.0,self-employed,divorced,primary,4382,yes,193.0,4,no
37.0,management,married,tertiary,0,no,129.0,4,no
32.0,technician,married,tertiary,3939,no,209.0,2,no
42.0,self-employed,married,tertiary,753,no,31.0,1,no
29.0,blue-collar,married,secondary,358,no,88.0,5,no
52.0,blue-collar,married,primary,1141,yes,22.0,5,no
40.0,technician,married,secondary,1259,no,234.0,5,no
30.0,services,married,secondary,227,no,23.0,1,no
55.0,entrepreneur,divorced,secondary,538,yes,353.0,2,yes
49.0,management,married,tertiary,92,yes,221.0,2,no
33.0,technician,married,tertiary,8023,no,196.0,1,no
32.0,services,single,secondary,2478,no,395.0,1,no
21.0,student,single,secondary,6844,no,126.0,3,no
42.0,technician,married,secondary,440,yes,13.0,5,no
56.0,self-employed,married,secondary,800,no,170.0,1,no
39.0,unknown,single,secondary,914,no,20.0,1,no
30.0,entrepreneur,single,secondary,638,no,358.0,6,no
55.0,retired,married,secondary,159,no,159.0,1,no
43.0,blue-collar,married,primary,483,yes,225.0,3,no
53.0,unemployed,married,secondary,94,no,493.0,1,yes
57.0,retired,married,secondary,1044,no,585.0,1,yes
39.0,self-employed,single,unknown,0,no,13.0,11,no
56.0,technician,divorced,tertiary,401,yes,26.0,1,no
29.0,services,single,unknown,33,no,161.0,1,no
38.0,blue-collar,married,primary,506,yes,122.0,1,no
59.0,management,married,tertiary,1881,no,456.0,2,no
42.0,technician,single,unknown,344,yes,26.0,7,no
46.0,blue-collar,married,primary,0,yes,51.0,9,no
31.0,admin.,married,secondary,3,yes,37.0,12,no
35.0,services,divorced,secondary,221,yes,150.0,1,no
50.0,self-employed,married,secondary,36,no,104.0,10,no
42.0,blue-collar,married,primary,969,yes,721.0,1,no
36.0,services,single,secondary,760,no,9.0,13,no
25.0,admin.,single,tertiary,220,no,68.0,1,no
42.0,management,single,tertiary,10907,no,74.0,3,no
27.0,student,single,tertiary,-148,yes,146.0,3,no
32.0,blue-collar,married,primary,415,yes,777.0,4,yes
57.0,management,married,tertiary,1341,yes,339.0,2,no
48.0,blue-collar,married,secondary,865,yes,78.0,2,no
34.0,blue-collar,divorced,secondary,-566,yes,248.0,2,no
33.0,services,married,secondary,210,yes,201.0,1,no
26.0,technician,single,secondary,1275,yes,18.0,9,no
50.0,blue-collar,married,secondary,579,no,83.0,4,no
60.0,technician,single,tertiary,2934,no,233.0,2,no
47.0,management,married,tertiary,6637,yes,174.0,2,no
31.0,management,married,tertiary,271,no,89.0,1,no
52.0,technician,married,tertiary,0,no,145.0,3,no
36.0,services,married,secondary,472,yes,1017.0,1,no
43.0,blue-collar,married,primary,487,yes,548.0,2,no
30.0,technician,single,tertiary,699,yes,213.0,4,no
32.0,blue-collar,married,secondary,150,no,210.0,1,no
31.0,management,single,tertiary,1130,yes,224.0,3,no
29.0,management,single,secondary,584,yes,541.0,19,no
48.0,services,divorced,secondary,3186,no,104.0,1,no
32.0,services,single,secondary,133,no,171.0,1,yes
30.0,housemaid,single,tertiary,868,no,387.0,2,no
48.0,blue-collar,married,secondary,480,yes,830.0,1,yes
51.0,blue-collar,married,unknown,1883,yes,57.0,1,no
34.0,management,married,tertiary,606,no,97.0,1,yes
35.0,blue-collar,married,secondary,603,yes,474.0,2,no
49.0,management,single,primary,548,no,115.0,6,no
36.0,unemployed,married,secondary,-872,yes,153.0,1,no
37.0,blue-collar,divorced,secondary,33,yes,106.0,2,no
37.0,management,married,tertiary,1689,yes,645.0,2,no
49.0,blue-collar,married,primary,902,no,210.0,2,no
44.0,services,divorced,secondary,0,yes,97.0,1,no
40.0,student,married,secondary,260,no,52.0,1,no
57.0,technician,married,secondary,589,yes,223.0,1,no
39.0,technician,married,secondary,626,yes,126.0,2,no
38.0,services,married,secondary,0,no,1473.0,6,no
51.0,blue-collar,divorced,secondary,78,yes,723.0,2,no
27.0,blue-collar,single,secondary,3792,no,279.0,2,yes
38.0,blue-collar,single,tertiary,14058,no,293.0,20,no
30.0,technician,single,secondary,-522,yes,670.0,2,yes
36.0,student,single,unknown,386,no,359.0,2,no
37.0,unemployed,married,secondary,1978,no,404.0,1,yes
53.0,admin.,married,secondary,459,no,317.0,6,no
38.0,unemployed,married,tertiary,2812,yes,830.0,1,yes
48.0,management,married,tertiary,5057,no,37.0,1,no
26.0,housemaid,married,secondary,-759,yes,191.0,1,no
33.0,blue-collar,single,secondary,-416,yes,767.0,2,yes
47.0,technician,married,unknown,2106,yes,168.0,1,no
45.0,management,divorced,tertiary,220,yes,89.0,4,no
32.0,blue-collar,divorced,secondary,0,yes,746.0,2,no
69.0,retired,married,unknown,426,no,225.0,1,yes
65.0,unknown,married,unknown,4717,no,256.0,1,yes
37.0,blue-collar,married,secondary,395,yes,219.0,2,no
45.0,blue-collar,divorced,primary,0,yes,211.0,2,no
36.0,blue-collar,married,secondary,-206,yes,177.0,2,no
62.0,self-employed,divorced,tertiary,6,yes,216.0,1,yes
37.0,management,married,tertiary,4039,no,106.0,2,no
39.0,services,divorced,secondary,687,yes,869.0,1,yes
38.0,technician,single,secondary,-242,yes,1173.0,3,yes
31.0,management,married,tertiary,582,yes,58.0,2,no
58.0,blue-collar,divorced,primary,8218,yes,124.0,10,no
44.0,management,single,tertiary,1424,yes,201.0,2,no
31.0,blue-collar,married,secondary,92,yes,688.0,1,yes
33.0,technician,single,secondary,2085,no,501.0,2,yes
36.0,technician,single,tertiary,197,no,260.0,1,yes
31.0,technician,single,secondary,2305,no,139.0,1,no
45.0,admin.,married,secondary,-547,yes,214.0,2,no
30.0,technician,single,tertiary,411,no,142.0,1,no
34.0,blue-collar,married,secondary,584,yes,154.0,2,no
34.0,management,married,tertiary,997,yes,81.0,1,no
39.0,admin.,divorced,secondary,83,yes,69.0,6,no
32.0,services,single,secondary,0,yes,99.0,13,no
32.0,management,single,tertiary,0,no,9.0,6,no
36.0,blue-collar,married,primary,398,yes,278.0,1,no
35.0,admin.,married,tertiary,1145,yes,82.0,2,no
32.0,management,single,tertiary,2,yes,100.0,2,yes
33.0,management,single,tertiary,201,yes,171.0,1,no
49.0,entrepreneur,married,primary,563,no,84.0,1,no
35.0,management,married,tertiary,3161,no,433.0,2,no
31.0,technician,married,secondary,0,no,624.0,6,no
42.0,management,married,secondary,1331,no,698.0,2,no
34.0,housemaid,married,primary,2929,no,518.0,2,yes
32.0,services,married,secondary,-220,yes,123.0,2,no
29.0,management,single,tertiary,5980,yes,317.0,1,no
32.0,services,single,secondary,48,yes,8.0,3,no
50.0,housemaid,single,unknown,0,no,118.0,8,no
58.0,retired,married,secondary,3382,no,294.0,2,no
59.0,technician,married,secondary,2308,no,815.0,1,yes
25.0,student,married,tertiary,10,yes,857.0,4,yes
57.0,services,married,secondary,162,yes,174.0,1,no
30.0,blue-collar,single,secondary,1073,yes,1130.0,4,no
26.0,services,single,secondary,1700,yes,13.0,5,no
50.0,services,single,primary,148,yes,198.0,2,no
39.0,services,married,secondary,0,yes,503.0,1,no
45.0,blue-collar,married,primary,185,yes,249.0,3,no
37.0,management,divorced,tertiary,896,no,343.0,2,no
47.0,blue-collar,divorced,primary,1279,yes,479.0,2,no
50.0,technician,married,tertiary,199,yes,116.0,2,no
40.0,management,married,secondary,99,no,15.0,5,no
35.0,blue-collar,married,primary,378,yes,427.0,3,no
53.0,management,married,tertiary,15,no,921.0,2,yes
35.0,admin.,married,secondary,147,yes,41.0,1,no
54.0,technician,married,secondary,2225,no,73.0,2,no
35.0,admin.,single,secondary,1810,yes,65.0,2,no
31.0,housemaid,married,unknown,-6,no,94.0,2,no
46.0,technician,divorced,secondary,435,yes,192.0,3,no
52.0,management,married,secondary,335,no,411.0,1,yes
34.0,admin.,divorced,secondary,-251,no,641.0,1,yes
46.0,services,divorced,secondary,5,yes,305.0,2,no
54.0,self-employed,married,secondary,641,yes,472.0,1,no
37.0,admin.,married,tertiary,0,yes,115.0,1,no
39.0,admin.,married,tertiary,722,no,141.0,1,no
50.0,technician,married,tertiary,3337,yes,24.0,14,no
44.0,technician,divorced,secondary,0,no,264.0,5,no
56.0,admin.,married,secondary,1504,yes,66.0,2,no
40.0,services,married,tertiary,35,no,318.0,4,no
36.0,services,married,secondary,895,yes,622.0,1,no
33.0,management,married,tertiary,752,yes,104.0,4,no
33.0,blue-collar,single,secondary,1925,yes,76.0,2,no
42.0,services,married,secondary,-246,yes,149.0,1,no
30.0,self-employed,single,tertiary,901,yes,601.0,1,no
33.0,admin.,single,secondary,894,no,509.0,2,no
26.0,blue-collar,single,secondary,592,yes,174.0,1,no
26.0,admin.,single,secondary,3529,no,57.0,2,no
37.0,services,married,secondary,0,yes,187.0,2,no
59.0,retired,married,primary,0,no,493.0,2,yes
49.0,blue-collar,married,primary,371,yes,18.0,44,no
33.0,blue-collar,single,primary,1,yes,257.0,1,no
46.0,technician,single,secondary,834,yes,196.0,2,no
55.0,entrepreneur,married,primary,298,yes,144.0,3,no
49.0,services,married,tertiary,306,yes,285.0,7,no
51.0,technician,married,secondary,143,yes,627.0,1,no
27.0,admin.,married,secondary,186,yes,136.0,2,no
44.0,technician,married,secondary,5597,no,27.0,3,no
40.0,services,single,secondary,1547,yes,88.0,2,no
36.0,management,married,tertiary,1852,no,362.0,1,no
46.0,admin.,single,secondary,1790,yes,214.0,5,no
30.0,services,single,secondary,20,yes,404.0,6,no
35.0,admin.,married,secondary,8652,yes,103.0,6,no
31.0,technician,single,secondary,1626,no,356.0,2,no
37.0,admin.,married,secondary,749,no,219.0,1,no
49.0,blue-collar,married,unknown,51,yes,984.0,1,no
27.0,services,single,secondary,-1,no,60.0,2,no
32.0,blue-collar,married,secondary,-32,yes,145.0,1,no
70.0,retired,divorced,secondary,6850,no,252.0,3,no
22.0,technician,single,secondary,333,no,129.0,1,no
58.0,blue-collar,married,secondary,-27,no,77.0,13,no
33.0,blue-collar,married,secondary,932,yes,226.0,1,no
83.0,retired,divorced,primary,0,no,664.0,1,no
50.0,management,divorced,tertiary,100,yes,157.0,1,no
53.0,blue-collar,married,secondary,-626,yes,205.0,1,no
37.0,management,single,tertiary,9,no,484.0,2,no
55.0,services,divorced,primary,653,no,800.0,1,no
49.0,admin.,married,secondary,3608,yes,231.0,1,yes
41.0,blue-collar,married,primary,293,yes,102.0,1,no
40.0,management,single,tertiary,36,yes,240.0,3,no
48.0,management,married,tertiary,263,yes,350.0,2,no
27.0,student,single,secondary,8366,no,458.0,2,no
30.0,management,single,tertiary,2186,yes,366.0,1,no
37.0,entrepreneur,single,secondary,20453,yes,115.0,1,no
37.0,services,single,secondary,105,no,260.0,4,no
40.0,blue-collar,married,secondary,440,yes,327.0,2,no
73.0,retired,married,unknown,519,no,434.0,1,yes
50.0,management,married,tertiary,19447,yes,166.0,1,no
53.0,blue-collar,married,primary,225,no,171.0,7,no
47.0,blue-collar,married,secondary,2548,yes,577.0,1,no
33.0,technician,divorced,secondary,0,no,224.0,8,no
50.0,blue-collar,married,unknown,2284,yes,1088.0,17,yes
51.0,blue-collar,married,primary,40,yes,79.0,1,no
42.0,housemaid,divorced,tertiary,364,no,52.0,1,no
34.0,technician,single,secondary,174,no,259.0,4,no
44.0,technician,married,secondary,10888,yes,163.0,1,no
32.0,admin.,married,secondary,0,yes,159.0,2,no
60.0,retired,married,tertiary,225,no,54.0,2,no
60.0,retired,divorced,tertiary,2131,no,421.0,6,no
29.0,blue-collar,single,secondary,-20,no,574.0,1,yes
39.0,management,single,secondary,36,no,70.0,2,no
47.0,blue-collar,married,primary,2642,no,310.0,2,no
30.0,admin.,married,tertiary,400,yes,223.0,1,no
31.0,technician,single,tertiary,1214,no,39.0,1,no
34.0,management,single,tertiary,-292,yes,181.0,6,no
51.0,admin.,married,secondary,1415,yes,151.0,3,no
38.0,blue-collar,married,secondary,213,yes,270.0,15,no
47.0,admin.,single,secondary,2540,no,110.0,5,no
46.0,housemaid,single,tertiary,3232,no,94.0,2,no
33.0,management,married,tertiary,296,no,90.0,2,no
30.0,management,married,tertiary,42,no,115.0,6,no
40.0,technician,married,secondary,697,no,220.0,2,no
38.0,blue-collar,single,secondary,13156,yes,291.0,4,no
63.0,retired,divorced,secondary,1490,no,506.0,1,yes
33.0,management,married,tertiary,150,no,151.0,2,no
59.0,retired,married,secondary,0,no,812.0,1,yes
29.0,management,single,tertiary,4210,yes,119.0,1,no
54.0,services,divorced,secondary,1012,yes,33.0,3,no
57.0,technician,married,secondary,16063,yes,352.0,3,no
57.0,blue-collar,married,primary,5431,yes,383.0,1,no
28.0,services,single,secondary,317,yes,21.0,3,no
30.0,technician,single,secondary,4787,yes,266.0,1,no
28.0,blue-collar,married,secondary,225,yes,866.0,2,no
45.0,services,divorced,primary,3854,yes,10.0,3,no
29.0,services,divorced,secondary,92,yes,240.0,1,no
42.0,blue-collar,married,primary,-10,yes,291.0,4,no
31.0,blue-collar,married,secondary,-617,yes,115.0,2,no
